# Automatically generated
# duptype id depth size device inode priority name
DUPTYPE_WITHIN_SAME_TREE -19987 8 20 53 4444539 5 /openedx/staticfiles/xblock/resources/xmodule.discussion_block/tests/data/xml-course-root/manual-testing-complete/tabs/8e4cce2b4aaf4ba28b1220804619e41f.html
DUPTYPE_WITHIN_SAME_TREE -19987 9 20 53 4627926 5 /openedx/staticfiles/studio/xblock/resources/xmodule.discussion_block/tests/data/xml-course-root/manual-testing-complete/tabs/8e4cce2b4aaf4ba28b1220804619e41f.0b20f0cff4b9.html
DUPTYPE_FIRST_OCCURRENCE 20567 8 20 53 4448438 5 /openedx/staticfiles/xblock/resources/xmodule.discussion_block/tests/data/xml-course-root/toy/about/short_description.e87f260c6ae4.html
DUPTYPE_WITHIN_SAME_TREE -20567 8 20 53 4444342 5 /openedx/staticfiles/xblock/resources/xmodule.discussion_block/tests/data/xml-course-root/toy/about/short_description.html
DUPTYPE_WITHIN_SAME_TREE -20567 9 20 53 4612082 5 /openedx/staticfiles/studio/xblock/resources/xmodule.discussion_block/tests/data/xml-course-root/toy/about/short_description.html
DUPTYPE_WITHIN_SAME_TREE -20567 9 20 53 4627783 5 /openedx/staticfiles/studio/xblock/resources/xmodule.discussion_block/tests/data/xml-course-root/toy/about/short_description.e87f260c6ae4.html
DUPTYPE_FIRST_OCCURRENCE 20483 8 20 53 4448337 5 /openedx/staticfiles/xblock/resources/xmodule.discussion_block/tests/data/xml-course-root/test_about_blob_end_date/about/end_date.714670b7b718.html
DUPTYPE_WITHIN_SAME_TREE -20483 9 20 53 4627682 5 /openedx/staticfiles/studio/xblock/resources/xmodule.discussion_block/tests/data/xml-course-root/test_about_blob_end_date/about/end_date.714670b7b718.html
DUPTYPE_WITHIN_SAME_TREE -20483 9 20 53 4611803 5 /openedx/staticfiles/studio/xblock/resources/xmodule.discussion_block/tests/data/xml-course-root/test_about_blob_end_date/about/end_date.html
DUPTYPE_WITHIN_SAME_TREE -20483 8 20 53 4444063 5 /openedx/staticfiles/xblock/resources/xmodule.discussion_block/tests/data/xml-course-root/test_about_blob_end_date/about/end_date.html
DUPTYPE_FIRST_OCCURRENCE 12367 5 20 53 4450720 5 /openedx/staticfiles/templates/instructor/edx_ace/accountcreationandenrollment/email/from_name.9f0a1f1ed256.txt
DUPTYPE_WITHIN_SAME_TREE -12367 5 20 53 4450745 5 /openedx/staticfiles/templates/save_for_later/edx_ace/saveforlater/email/from_name.9f0a1f1ed256.txt
DUPTYPE_WITHIN_SAME_TREE -12367 5 20 53 4438308 5 /openedx/staticfiles/templates/instructor/edx_ace/allowedunenroll/email/from_name.txt
DUPTYPE_WITHIN_SAME_TREE -12367 5 20 53 4438336 5 /openedx/staticfiles/templates/instructor/edx_ace/addbetatester/email/from_name.txt
DUPTYPE_WITHIN_SAME_TREE -12367 5 20 53 4438521 5 /openedx/staticfiles/templates/verify_student/edx_ace/verificationexpiry/email/from_name.txt
DUPTYPE_WITHIN_SAME_TREE -12367 5 20 53 4438528 5 /openedx/staticfiles/templates/verify_student/edx_ace/verificationapproved/email/from_name.txt
DUPTYPE_WITHIN_SAME_TREE -12367 5 20 53 4438535 5 /openedx/staticfiles/templates/verify_student/edx_ace/verificationsubmitted/email/from_name.txt
DUPTYPE_WITHIN_SAME_TREE -12367 5 20 53 4450760 5 /openedx/staticfiles/templates/verify_student/edx_ace/verificationsubmitted/email/from_name.9f0a1f1ed256.txt
DUPTYPE_WITHIN_SAME_TREE -12367 5 20 53 4438315 5 /openedx/staticfiles/templates/instructor/edx_ace/enrolledunenroll/email/from_name.txt
DUPTYPE_WITHIN_SAME_TREE -12367 5 20 53 4438329 5 /openedx/staticfiles/templates/instructor/edx_ace/accountcreationandenrollment/email/from_name.txt
DUPTYPE_WITHIN_SAME_TREE -12367 5 20 53 4438343 5 /openedx/staticfiles/templates/instructor/edx_ace/enrollenrolled/email/from_name.txt
DUPTYPE_WITHIN_SAME_TREE -12367 5 20 53 4450755 5 /openedx/staticfiles/templates/verify_student/edx_ace/verificationapproved/email/from_name.9f0a1f1ed256.txt
DUPTYPE_WITHIN_SAME_TREE -12367 5 20 53 4450735 5 /openedx/staticfiles/templates/instructor/edx_ace/removebetatester/email/from_name.9f0a1f1ed256.txt
DUPTYPE_WITHIN_SAME_TREE -12367 5 20 53 4438322 5 /openedx/staticfiles/templates/instructor/edx_ace/allowedenroll/email/from_name.txt
DUPTYPE_WITHIN_SAME_TREE -12367 5 20 53 4450750 5 /openedx/staticfiles/templates/verify_student/edx_ace/verificationexpiry/email/from_name.9f0a1f1ed256.txt
DUPTYPE_WITHIN_SAME_TREE -12367 5 20 53 4450705 5 /openedx/staticfiles/templates/instructor/edx_ace/allowedunenroll/email/from_name.9f0a1f1ed256.txt
DUPTYPE_WITHIN_SAME_TREE -12367 5 20 53 4450710 5 /openedx/staticfiles/templates/instructor/edx_ace/enrolledunenroll/email/from_name.9f0a1f1ed256.txt
DUPTYPE_WITHIN_SAME_TREE -12367 5 20 53 4450715 5 /openedx/staticfiles/templates/instructor/edx_ace/allowedenroll/email/from_name.9f0a1f1ed256.txt
DUPTYPE_WITHIN_SAME_TREE -12367 5 20 53 4438418 5 /openedx/staticfiles/templates/save_for_later/edx_ace/saveforlater/email/from_name.txt
DUPTYPE_WITHIN_SAME_TREE -12367 5 20 53 4438350 5 /openedx/staticfiles/templates/instructor/edx_ace/removebetatester/email/from_name.txt
DUPTYPE_WITHIN_SAME_TREE -12367 5 20 53 4450725 5 /openedx/staticfiles/templates/instructor/edx_ace/addbetatester/email/from_name.9f0a1f1ed256.txt
DUPTYPE_WITHIN_SAME_TREE -12367 5 20 53 4450730 5 /openedx/staticfiles/templates/instructor/edx_ace/enrollenrolled/email/from_name.9f0a1f1ed256.txt
DUPTYPE_FIRST_OCCURRENCE 20517 8 22 53 4448250 5 /openedx/staticfiles/xblock/resources/xmodule.discussion_block/tests/data/xml-course-root/test_import_course/tabs/resources.6b55b08f5f2e.html
DUPTYPE_WITHIN_SAME_TREE -20517 9 22 53 4611608 5 /openedx/staticfiles/studio/xblock/resources/xmodule.discussion_block/tests/data/xml-course-root/test_import_course/tabs/resources.html
DUPTYPE_WITHIN_SAME_TREE -20517 8 22 53 4443868 5 /openedx/staticfiles/xblock/resources/xmodule.discussion_block/tests/data/xml-course-root/test_import_course/tabs/resources.html
DUPTYPE_WITHIN_SAME_TREE -20517 8 22 53 4448634 5 /openedx/staticfiles/xblock/resources/xmodule.discussion_block/tests/data/xml-course-root/test_unicode/tabs/®esources.6b55b08f5f2e.html
DUPTYPE_WITHIN_SAME_TREE -20517 8 22 53 4444673 5 /openedx/staticfiles/xblock/resources/xmodule.discussion_block/tests/data/xml-course-root/test_unicode/tabs/®esources.html
DUPTYPE_WITHIN_SAME_TREE -20517 9 22 53 4627979 5 /openedx/staticfiles/studio/xblock/resources/xmodule.discussion_block/tests/data/xml-course-root/test_unicode/tabs/®esources.6b55b08f5f2e.html
DUPTYPE_WITHIN_SAME_TREE -20517 9 22 53 4627595 5 /openedx/staticfiles/studio/xblock/resources/xmodule.discussion_block/tests/data/xml-course-root/test_import_course/tabs/resources.6b55b08f5f2e.html
DUPTYPE_WITHIN_SAME_TREE -20517 9 22 53 4612413 5 /openedx/staticfiles/studio/xblock/resources/xmodule.discussion_block/tests/data/xml-course-root/test_unicode/tabs/®esources.html
DUPTYPE_FIRST_OCCURRENCE 10393 5 23 53 4450887 5 /openedx/staticfiles/frontend-component-cookie-policy-banner/node_modules/@edx/paragon/icons/index.cab46b7fcbb6.js
DUPTYPE_WITHIN_SAME_TREE -10393 5 23 53 4440705 5 /openedx/staticfiles/frontend-component-cookie-policy-banner/node_modules/@edx/paragon/icons/index.js
DUPTYPE_FIRST_OCCURRENCE 9825 4 24 53 4452796 5 /openedx/staticfiles/xblock/resources/acid/public/test_data.1eea4ffdd504.json
DUPTYPE_WITHIN_SAME_TREE -9825 5 24 53 4611111 5 /openedx/staticfiles/studio/xblock/resources/acid/public/test_data.json
DUPTYPE_WITHIN_SAME_TREE -9825 4 24 53 4443461 5 /openedx/staticfiles/xblock/resources/acid/public/test_data.json
DUPTYPE_WITHIN_SAME_TREE -9825 5 24 53 4630217 5 /openedx/staticfiles/studio/xblock/resources/acid/public/test_data.1eea4ffdd504.json
DUPTYPE_FIRST_OCCURRENCE 16271 7 26 53 4449074 5 /openedx/staticfiles/frontend-component-cookie-policy-banner/node_modules/@edx/paragon/scss/edx/overrides/_badges.195cb6a08469.scss
DUPTYPE_WITHIN_SAME_TREE -16271 7 26 53 4441154 5 /openedx/staticfiles/frontend-component-cookie-policy-banner/node_modules/@edx/paragon/scss/edx/overrides/_badges.scss
DUPTYPE_FIRST_OCCURRENCE 13735 6 26 53 4450076 5 /openedx/staticfiles/frontend-component-cookie-policy-banner/node_modules/@edx/paragon/scss/core/_mixins.26b1f3611c54.scss
DUPTYPE_WITHIN_SAME_TREE -13735 6 26 53 4441170 5 /openedx/staticfiles/frontend-component-cookie-policy-banner/node_modules/@edx/paragon/scss/core/_mixins.scss
DUPTYPE_FIRST_OCCURRENCE 20519 8 28 53 4448249 5 /openedx/staticfiles/xblock/resources/xmodule.discussion_block/tests/data/xml-course-root/test_import_course/tabs/syllabus.195c6194fe9c.html
DUPTYPE_WITHIN_SAME_TREE -20519 9 28 53 4611607 5 /openedx/staticfiles/studio/xblock/resources/xmodule.discussion_block/tests/data/xml-course-root/test_import_course/tabs/syllabus.html
DUPTYPE_WITHIN_SAME_TREE -20519 8 28 53 4443867 5 /openedx/staticfiles/xblock/resources/xmodule.discussion_block/tests/data/xml-course-root/test_import_course/tabs/syllabus.html
DUPTYPE_WITHIN_SAME_TREE -20519 9 28 53 4627594 5 /openedx/staticfiles/studio/xblock/resources/xmodule.discussion_block/tests/data/xml-course-root/test_import_course/tabs/syllabus.195c6194fe9c.html
DUPTYPE_FIRST_OCCURRENCE 20495 8 30 53 4448353 5 /openedx/staticfiles/xblock/resources/xmodule.discussion_block/tests/data/xml-course-root/test_exam_registration/html/toylab.acc1dbd3bdcb.xml
DUPTYPE_WITHIN_SAME_TREE -20495 9 30 53 4444337 5 /openedx/staticfiles/xblock/resources/xmodule.discussion_block/tests/data/xml-course-root/toy/html/secret/toylab.xml
DUPTYPE_WITHIN_SAME_TREE -20495 10 30 53 4627075 5 /openedx/staticfiles/studio/xblock/resources/xmodule.discussion_block/tests/data/xml-course-root/toy/html/secret/toylab.acc1dbd3bdcb.xml
DUPTYPE_WITHIN_SAME_TREE -20495 10 30 53 4612077 5 /openedx/staticfiles/studio/xblock/resources/xmodule.discussion_block/tests/data/xml-course-root/toy/html/secret/toylab.xml
DUPTYPE_WITHIN_SAME_TREE -20495 8 30 53 4448599 5 /openedx/staticfiles/xblock/resources/xmodule.discussion_block/tests/data/xml-course-root/test_start_date/html/toylab.acc1dbd3bdcb.xml
DUPTYPE_WITHIN_SAME_TREE -20495 9 30 53 4627944 5 /openedx/staticfiles/studio/xblock/resources/xmodule.discussion_block/tests/data/xml-course-root/test_start_date/html/toylab.acc1dbd3bdcb.xml
DUPTYPE_WITHIN_SAME_TREE -20495 8 30 53 4444580 5 /openedx/staticfiles/xblock/resources/xmodule.discussion_block/tests/data/xml-course-root/test_start_date/html/toylab.xml
DUPTYPE_WITHIN_SAME_TREE -20495 8 30 53 4444114 5 /openedx/staticfiles/xblock/resources/xmodule.discussion_block/tests/data/xml-course-root/test_exam_registration/html/toylab.xml
DUPTYPE_WITHIN_SAME_TREE -20495 9 30 53 4627698 5 /openedx/staticfiles/studio/xblock/resources/xmodule.discussion_block/tests/data/xml-course-root/test_exam_registration/html/toylab.acc1dbd3bdcb.xml
DUPTYPE_WITHIN_SAME_TREE -20495 9 30 53 4612320 5 /openedx/staticfiles/studio/xblock/resources/xmodule.discussion_block/tests/data/xml-course-root/test_start_date/html/toylab.xml
DUPTYPE_WITHIN_SAME_TREE -20495 9 30 53 4611854 5 /openedx/staticfiles/studio/xblock/resources/xmodule.discussion_block/tests/data/xml-course-root/test_exam_registration/html/toylab.xml
DUPTYPE_WITHIN_SAME_TREE -20495 9 30 53 4447668 5 /openedx/staticfiles/xblock/resources/xmodule.discussion_block/tests/data/xml-course-root/toy/html/secret/toylab.acc1dbd3bdcb.xml
DUPTYPE_FIRST_OCCURRENCE 20578 8 31 53 4448426 5 /openedx/staticfiles/xblock/resources/xmodule.discussion_block/tests/data/xml-course-root/toy/html/badlink.ceb44b554fb8.xml
DUPTYPE_WITHIN_SAME_TREE -20578 8 31 53 4444325 5 /openedx/staticfiles/xblock/resources/xmodule.discussion_block/tests/data/xml-course-root/toy/html/badlink.xml
DUPTYPE_WITHIN_SAME_TREE -20578 9 31 53 4612065 5 /openedx/staticfiles/studio/xblock/resources/xmodule.discussion_block/tests/data/xml-course-root/toy/html/badlink.xml
DUPTYPE_WITHIN_SAME_TREE -20578 9 31 53 4627771 5 /openedx/staticfiles/studio/xblock/resources/xmodule.discussion_block/tests/data/xml-course-root/toy/html/badlink.ceb44b554fb8.xml
DUPTYPE_FIRST_OCCURRENCE 19996 8 31 53 4448625 5 /openedx/staticfiles/xblock/resources/xmodule.discussion_block/tests/data/xml-course-root/aside/html/toyhtml.db40ab8a17f0.xml
DUPTYPE_WITHIN_SAME_TREE -19996 9 31 53 4612394 5 /openedx/staticfiles/studio/xblock/resources/xmodule.discussion_block/tests/data/xml-course-root/aside/html/toyhtml.xml
DUPTYPE_WITHIN_SAME_TREE -19996 8 31 53 4444333 5 /openedx/staticfiles/xblock/resources/xmodule.discussion_block/tests/data/xml-course-root/toy/html/toyhtml.xml
DUPTYPE_WITHIN_SAME_TREE -19996 8 31 53 4444654 5 /openedx/staticfiles/xblock/resources/xmodule.discussion_block/tests/data/xml-course-root/aside/html/toyhtml.xml
DUPTYPE_WITHIN_SAME_TREE -19996 9 31 53 4612073 5 /openedx/staticfiles/studio/xblock/resources/xmodule.discussion_block/tests/data/xml-course-root/toy/html/toyhtml.xml
DUPTYPE_WITHIN_SAME_TREE -19996 9 31 53 4627779 5 /openedx/staticfiles/studio/xblock/resources/xmodule.discussion_block/tests/data/xml-course-root/toy/html/toyhtml.db40ab8a17f0.xml
DUPTYPE_WITHIN_SAME_TREE -19996 8 31 53 4448434 5 /openedx/staticfiles/xblock/resources/xmodule.discussion_block/tests/data/xml-course-root/toy/html/toyhtml.db40ab8a17f0.xml
DUPTYPE_WITHIN_SAME_TREE -19996 9 31 53 4627970 5 /openedx/staticfiles/studio/xblock/resources/xmodule.discussion_block/tests/data/xml-course-root/aside/html/toyhtml.db40ab8a17f0.xml
DUPTYPE_FIRST_OCCURRENCE 13729 6 31 53 4450075 5 /openedx/staticfiles/frontend-component-cookie-policy-banner/node_modules/@edx/paragon/scss/core/_components.32aa0b7f225f.scss
DUPTYPE_WITHIN_SAME_TREE -13729 6 31 53 4441169 5 /openedx/staticfiles/frontend-component-cookie-policy-banner/node_modules/@edx/paragon/scss/core/_components.scss
DUPTYPE_FIRST_OCCURRENCE 13755 6 32 53 4450081 5 /openedx/staticfiles/frontend-component-cookie-policy-banner/node_modules/@edx/paragon/scss/example-theme/fonts.c8a033ccef04.scss
DUPTYPE_WITHIN_SAME_TREE -13755 6 32 53 4441187 5 /openedx/staticfiles/frontend-component-cookie-policy-banner/node_modules/@edx/paragon/scss/example-theme/fonts.scss
DUPTYPE_FIRST_OCCURRENCE 20581 8 32 53 4448429 5 /openedx/staticfiles/xblock/resources/xmodule.discussion_block/tests/data/xml-course-root/toy/html/just_img.356be22a2e0e.xml
DUPTYPE_WITHIN_SAME_TREE -20581 8 32 53 4444328 5 /openedx/staticfiles/xblock/resources/xmodule.discussion_block/tests/data/xml-course-root/toy/html/just_img.xml
DUPTYPE_WITHIN_SAME_TREE -20581 9 32 53 4612068 5 /openedx/staticfiles/studio/xblock/resources/xmodule.discussion_block/tests/data/xml-course-root/toy/html/just_img.xml
DUPTYPE_WITHIN_SAME_TREE -20581 9 32 53 4627774 5 /openedx/staticfiles/studio/xblock/resources/xmodule.discussion_block/tests/data/xml-course-root/toy/html/just_img.356be22a2e0e.xml
DUPTYPE_FIRST_OCCURRENCE 20652 8 32 53 4448640 5 /openedx/staticfiles/xblock/resources/xmodule.discussion_block/tests/data/xml-course-root/xml_dag/html/toyhtml.dd0f5c8781da.xml
DUPTYPE_WITHIN_SAME_TREE -20652 9 32 53 4612427 5 /openedx/staticfiles/studio/xblock/resources/xmodule.discussion_block/tests/data/xml-course-root/xml_dag/html/toyhtml.xml
DUPTYPE_WITHIN_SAME_TREE -20652 8 32 53 4444687 5 /openedx/staticfiles/xblock/resources/xmodule.discussion_block/tests/data/xml-course-root/xml_dag/html/toyhtml.xml
DUPTYPE_WITHIN_SAME_TREE -20652 9 32 53 4627985 5 /openedx/staticfiles/studio/xblock/resources/xmodule.discussion_block/tests/data/xml-course-root/xml_dag/html/toyhtml.dd0f5c8781da.xml
DUPTYPE_FIRST_OCCURRENCE 20577 8 32 53 4448436 5 /openedx/staticfiles/xblock/resources/xmodule.discussion_block/tests/data/xml-course-root/toy/html/badlink.52b967ef9da9.html
DUPTYPE_WITHIN_SAME_TREE -20577 8 32 53 4444335 5 /openedx/staticfiles/xblock/resources/xmodule.discussion_block/tests/data/xml-course-root/toy/html/badlink.html
DUPTYPE_WITHIN_SAME_TREE -20577 9 32 53 4627781 5 /openedx/staticfiles/studio/xblock/resources/xmodule.discussion_block/tests/data/xml-course-root/toy/html/badlink.52b967ef9da9.html
DUPTYPE_WITHIN_SAME_TREE -20577 9 32 53 4612075 5 /openedx/staticfiles/studio/xblock/resources/xmodule.discussion_block/tests/data/xml-course-root/toy/html/badlink.html
DUPTYPE_FIRST_OCCURRENCE 20047 8 32 53 4448260 5 /openedx/staticfiles/xblock/resources/xmodule.discussion_block/tests/data/xml-course-root/course_after_rename/vertical/f8ee1d2026e048b884d2ff6c4daa9def.aa15d002d3a0.xml
DUPTYPE_WITHIN_SAME_TREE -20047 8 32 53 4448403 5 /openedx/staticfiles/xblock/resources/xmodule.discussion_block/tests/data/xml-course-root/course_before_rename/vertical/f8ee1d2026e048b884d2ff6c4daa9def.aa15d002d3a0.xml
DUPTYPE_WITHIN_SAME_TREE -20047 9 32 53 4627748 5 /openedx/staticfiles/studio/xblock/resources/xmodule.discussion_block/tests/data/xml-course-root/course_before_rename/vertical/f8ee1d2026e048b884d2ff6c4daa9def.aa15d002d3a0.xml
DUPTYPE_WITHIN_SAME_TREE -20047 9 32 53 4612012 5 /openedx/staticfiles/studio/xblock/resources/xmodule.discussion_block/tests/data/xml-course-root/course_before_rename/vertical/f8ee1d2026e048b884d2ff6c4daa9def.xml
DUPTYPE_WITHIN_SAME_TREE -20047 8 32 53 4444272 5 /openedx/staticfiles/xblock/resources/xmodule.discussion_block/tests/data/xml-course-root/course_before_rename/vertical/f8ee1d2026e048b884d2ff6c4daa9def.xml
DUPTYPE_WITHIN_SAME_TREE -20047 9 32 53 4627605 5 /openedx/staticfiles/studio/xblock/resources/xmodule.discussion_block/tests/data/xml-course-root/course_after_rename/vertical/f8ee1d2026e048b884d2ff6c4daa9def.aa15d002d3a0.xml
DUPTYPE_WITHIN_SAME_TREE -20047 9 32 53 4611642 5 /openedx/staticfiles/studio/xblock/resources/xmodule.discussion_block/tests/data/xml-course-root/course_after_rename/vertical/f8ee1d2026e048b884d2ff6c4daa9def.xml
DUPTYPE_WITHIN_SAME_TREE -20047 8 32 53 4443902 5 /openedx/staticfiles/xblock/resources/xmodule.discussion_block/tests/data/xml-course-root/course_after_rename/vertical/f8ee1d2026e048b884d2ff6c4daa9def.xml
DUPTYPE_FIRST_OCCURRENCE 5177 3 32 53 4453467 5 /openedx/staticfiles/paragon/src/Tabs/Tabs.77212317b1b7.scss
DUPTYPE_WITHIN_SAME_TREE -5177 6 32 53 4439557 5 /openedx/staticfiles/studio-frontend/node_modules/@edx/paragon/src/Tabs/Tabs.scss
DUPTYPE_WITHIN_SAME_TREE -5177 6 32 53 4449476 5 /openedx/staticfiles/studio-frontend/node_modules/@edx/paragon/src/Tabs/Tabs.77212317b1b7.scss
DUPTYPE_WITHIN_SAME_TREE -5177 3 32 53 4440155 5 /openedx/staticfiles/paragon/src/Tabs/Tabs.scss
DUPTYPE_FIRST_OCCURRENCE 20598 8 33 53 4448423 5 /openedx/staticfiles/xblock/resources/xmodule.discussion_block/tests/data/xml-course-root/toy/html/toyjumpto.b2d00e06b1e1.xml
DUPTYPE_WITHIN_SAME_TREE -20598 9 33 53 4612062 5 /openedx/staticfiles/studio/xblock/resources/xmodule.discussion_block/tests/data/xml-course-root/toy/html/toyjumpto.xml
DUPTYPE_WITHIN_SAME_TREE -20598 9 33 53 4627768 5 /openedx/staticfiles/studio/xblock/resources/xmodule.discussion_block/tests/data/xml-course-root/toy/html/toyjumpto.b2d00e06b1e1.xml
DUPTYPE_WITHIN_SAME_TREE -20598 8 33 53 4444322 5 /openedx/staticfiles/xblock/resources/xmodule.discussion_block/tests/data/xml-course-root/toy/html/toyjumpto.xml
DUPTYPE_FIRST_OCCURRENCE 20582 8 33 53 4448424 5 /openedx/staticfiles/xblock/resources/xmodule.discussion_block/tests/data/xml-course-root/toy/html/just_img.6f66907531a9.html
DUPTYPE_WITHIN_SAME_TREE -20582 9 33 53 4612063 5 /openedx/staticfiles/studio/xblock/resources/xmodule.discussion_block/tests/data/xml-course-root/toy/html/just_img.html
DUPTYPE_WITHIN_SAME_TREE -20582 8 33 53 4444323 5 /openedx/staticfiles/xblock/resources/xmodule.discussion_block/tests/data/xml-course-root/toy/html/just_img.html
DUPTYPE_WITHIN_SAME_TREE -20582 9 33 53 4627769 5 /openedx/staticfiles/studio/xblock/resources/xmodule.discussion_block/tests/data/xml-course-root/toy/html/just_img.6f66907531a9.html
DUPTYPE_FIRST_OCCURRENCE 20329 8 33 53 4448497 5 /openedx/staticfiles/xblock/resources/xmodule.discussion_block/tests/data/xml-course-root/manual-testing-complete/vertical/0b693c2547674645a8afd0be4c57b8b7.214c7e7e9dd1.xml
